,Date,Open,High,Low,Close,Adj Close,Volume,Ticker
71,2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000.0,^GSPC
72,2020-04-15,2795.639893,2801.8798829999996,2761.540039,2783.360107,2783.360107,5203390000.0,^GSPC
73,2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5179990000.0,^GSPC
74,2020-04-17,2842.429932,2879.219971,2830.8798829999996,2874.560059,2874.560059,5792140000.0,^GSPC
75,2020-04-20,2845.6201170000004,2868.97998,2820.429932,2823.159912,2823.159912,5220160000.0,^GSPC
76,2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5075830000.0,^GSPC
77,2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5049660000.0,^GSPC
78,2020-04-23,2810.419922,2844.899902,2794.26001,2797.800049,2797.800049,5756520000.0,^GSPC
79,2020-04-24,2812.639893,2842.709961,2791.76001,2836.73999,2836.73999,5374480000.0,^GSPC
80,2020-04-27,2854.649902,2887.719971,2852.889893,2878.47998,2878.47998,5194260000.0,^GSPC
81,2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5672880000.0,^GSPC
82,2020-04-29,2918.459961,2954.860107,2912.159912,2939.51001,2939.51001,6620140000.0,^GSPC
83,2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6523120000.0,^GSPC
84,2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4753160000.0,^GSPC
85,2020-05-04,2815.01001,2844.23999,2797.850098,2842.73999,2842.73999,4723140000.0,^GSPC
86,2020-05-05,2868.8798829999996,2898.22998,2863.550049,2868.439941,2868.439941,5129590000.0,^GSPC
87,2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4861920000.0,^GSPC
88,2020-05-07,2878.26001,2901.919922,2876.47998,2881.189941,2881.189941,5164640000.0,^GSPC
89,2020-05-08,2908.830078,2932.159912,2902.8798829999996,2929.800049,2929.800049,4857160000.0,^GSPC
90,2020-05-11,2915.459961,2944.25,2903.439941,2930.189941,2930.189941,4807320000.0,^GSPC
91,2020-05-12,2939.5,2945.820068,2869.590088,2870.1201170000004,2870.1201170000004,5107710000.0,^GSPC
92,2020-05-13,2865.860107,2874.139893,2793.149902,2820.0,2820.0,6143130000.0,^GSPC
93,2020-05-14,2794.540039,2852.800049,2766.639893,2852.5,2852.5,5641920000.0,^GSPC
94,2020-05-15,2829.949951,2865.01001,2816.780029,2863.699951,2863.699951,5477040000.0,^GSPC
95,2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6364290000.0,^GSPC
96,2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4969330000.0,^GSPC
97,2020-05-20,2953.6298829999996,2980.290039,2953.6298829999996,2971.610107,2971.610107,4992970000.0,^GSPC
98,2020-05-21,2969.949951,2978.5,2938.570068,2948.51001,2948.51001,4966940000.0,^GSPC
99,2020-05-22,2948.050049,2956.76001,2933.590088,2955.449951,2955.449951,3952800000.0,^GSPC
100,2020-05-26,3004.080078,3021.719971,2988.169922,2991.77002,2991.77002,5837060000.0,^GSPC
101,2020-05-27,3015.649902,3036.25,2969.75,3036.1298829999996,3036.1298829999996,6371230000.0,^GSPC
102,2020-05-28,3046.610107,3068.669922,3023.399902,3029.72998,3029.72998,5402670000.0,^GSPC
103,2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000.0,^GSPC
104,2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4673410000.0,^GSPC
105,2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000.0,^GSPC
106,2020-06-03,3098.899902,3130.939941,3098.899902,3122.8701170000004,3122.8701170000004,5989560000.0,^GSPC
107,2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000.0,^GSPC
108,2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8617590000.0,^GSPC
109,2020-06-08,3199.919922,3233.1298829999996,3196.0,3232.389893,3232.389893,8437380000.0,^GSPC
110,2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000.0,^GSPC
111,2020-06-10,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000.0,^GSPC
112,2020-06-11,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7018890000.0,^GSPC
113,2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000.0,^GSPC
114,2020-06-15,2993.76001,3079.76001,2965.659912,3066.590088,3066.590088,5740660000.0,^GSPC
115,2020-06-16,3131.0,3153.449951,3076.060059,3124.73999,3124.73999,5829240000.0,^GSPC
116,2020-06-17,3136.1298829999996,3141.159912,3108.030029,3113.48999,3113.48999,4549390000.0,^GSPC
117,2020-06-18,3101.639893,3120.0,3093.51001,3115.340088,3115.340088,4429030000.0,^GSPC
118,2020-06-19,3140.290039,3155.530029,3083.110107,3097.73999,3097.73999,8327780000.0,^GSPC
119,2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000.0,^GSPC
120,2020-06-23,3138.699951,3154.899902,3127.1201170000004,3131.290039,3131.290039,4704830000.0,^GSPC
121,2020-06-24,3114.399902,3115.01001,3032.1298829999996,3050.330078,3050.330078,5587200000.0,^GSPC
122,2020-06-25,3046.600098,3086.25,3024.01001,3083.76001,3083.76001,4815420000.0,^GSPC
123,2020-06-26,3073.199951,3073.72998,3004.6298829999996,3009.050049,3009.050049,8098120000.0,^GSPC
124,2020-06-29,3018.590088,3053.889893,2999.73999,3053.23999,3053.23999,4462770000.0,^GSPC
125,2020-06-30,3050.199951,3111.51001,3047.830078,3100.290039,3100.290039,4696280000.0,^GSPC
126,2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4443130000.0,^GSPC
127,2020-07-02,3143.639893,3165.810059,3124.52002,3130.01001,3130.01001,4190830000.0,^GSPC
128,2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971,4736450000.0,^GSPC
129,2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000.0,^GSPC
130,2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4927700000.0,^GSPC
131,2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000.0,^GSPC
132,2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4515340000.0,^GSPC
133,2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000.0,^GSPC
134,2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002,4476170000.0,^GSPC
135,2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4669760000.0,^GSPC
136,2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068,3961230000.0,^GSPC
137,2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,3993830000.0,^GSPC
138,2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088,3971200000.0,^GSPC
139,2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4547960000.0,^GSPC
140,2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002,4255190000.0,^GSPC
141,2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4290460000.0,^GSPC
142,2020-07-24,3218.580078,3227.26001,3200.050049,3215.6298829999996,3215.6298829999996,3894900000.0,^GSPC
143,2020-07-27,3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3963910000.0,^GSPC
144,2020-07-28,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4027890000.0,^GSPC
145,2020-07-29,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4676300000.0,^GSPC
146,2020-07-30,3231.76001,3250.919922,3204.1298829999996,3246.219971,3246.219971,4254010000.0,^GSPC
147,2020-07-31,3270.449951,3272.169922,3220.26001,3271.1201170000004,3271.1201170000004,5117260000.0,^GSPC
148,2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4643640000.0,^GSPC
149,2020-08-04,3289.919922,3306.840088,3286.3701170000004,3306.51001,3306.51001,4621670000.0,^GSPC
150,2020-08-05,3317.3701170000004,3330.77002,3317.3701170000004,3327.77002,3327.77002,4732220000.0,^GSPC
151,2020-08-06,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4267490000.0,^GSPC
152,2020-08-07,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4104860000.0,^GSPC
153,2020-08-10,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4318570000.0,^GSPC
154,2020-08-11,3370.3400880000004,3381.01001,3326.439941,3333.689941,3333.689941,5087650000.0,^GSPC
155,2020-08-12,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000.0,^GSPC
156,2020-08-13,3372.9499509999996,3387.23999,3363.350098,3373.429932,3373.429932,3648810000.0,^GSPC
157,2020-08-14,3368.6599119999996,3378.51001,3361.639893,3372.850098,3372.850098,3193400000.0,^GSPC
158,2020-08-17,3380.860107,3387.5900880000004,3379.219971,3381.98999,3381.98999,3671290000.0,^GSPC
159,2020-08-18,3387.040039,3395.0600590000004,3370.149902,3389.780029,3389.780029,3881310000.0,^GSPC
160,2020-08-19,3392.51001,3399.540039,3369.6599119999996,3374.850098,3374.850098,3884480000.0,^GSPC
161,2020-08-20,3360.4799799999996,3390.8000490000004,3354.689941,3385.51001,3385.51001,3642850000.0,^GSPC
162,2020-08-21,3386.01001,3399.959961,3379.3100590000004,3397.1599119999996,3397.1599119999996,3705420000.0,^GSPC
163,2020-08-24,3418.0900880000004,3432.0900880000004,3413.1298829999996,3431.280029,3431.280029,3728690000.0,^GSPC
164,2020-08-25,3435.9499509999996,3444.209961,3425.8400880000004,3443.6201170000004,3443.6201170000004,3619300000.0,^GSPC
165,2020-08-26,3449.969971,3481.070068,3444.149902,3478.7299799999996,3478.7299799999996,3754360000.0,^GSPC
166,2020-08-27,3485.139893,3501.3798829999996,3468.350098,3484.5500490000004,3484.5500490000004,3929560000.0,^GSPC
167,2020-08-28,3494.6899409999996,3509.2299799999996,3484.320068,3508.01001,3508.01001,3855880000.0,^GSPC
168,2020-08-31,3509.7299799999996,3514.7700200000004,3493.25,3500.3100590000004,3500.3100590000004,4342290000.0,^GSPC
169,2020-09-01,3507.4399409999996,3528.030029,3494.600098,3526.649902,3526.649902,4083110000.0,^GSPC
170,2020-09-02,3543.76001,3588.110107,3535.2299799999996,3580.8400880000004,3580.8400880000004,4285190000.0,^GSPC
171,2020-09-03,3564.73999,3564.850098,3427.4099119999996,3455.0600590000004,3455.0600590000004,4898680000.0,^GSPC
172,2020-09-04,3453.600098,3479.149902,3349.6298829999996,3426.959961,3426.959961,4431440000.0,^GSPC
173,2020-09-08,3371.8798829999996,3379.969971,3329.27002,3331.840088,3331.840088,4665600000.0,^GSPC
174,2020-09-09,3369.820068,3424.7700200000004,3366.8400880000004,3398.959961,3398.959961,3920830000.0,^GSPC
175,2020-09-10,3412.5600590000004,3425.5500490000004,3329.25,3339.189941,3339.189941,4192250000.0,^GSPC
176,2020-09-11,3352.699951,3368.9499509999996,3310.469971,3340.969971,3340.969971,3704450000.0,^GSPC
177,2020-09-14,3363.5600590000004,3402.929932,3363.5600590000004,3383.540039,3383.540039,3832130000.0,^GSPC
178,2020-09-15,3407.7299799999996,3419.4799799999996,3389.25,3401.1999509999996,3401.1999509999996,4051460000.0,^GSPC
179,2020-09-16,3411.2299799999996,3428.919922,3384.4499509999996,3385.48999,3385.48999,4710030000.0,^GSPC
180,2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4371940000.0,^GSPC
181,2020-09-18,3357.3798829999996,3362.2700200000004,3292.399902,3319.469971,3319.469971,7068700000.0,^GSPC
182,2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4828350000.0,^GSPC
183,2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000.0,^GSPC
184,2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4364500000.0,^GSPC
185,2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000.0,^GSPC
186,2020-09-25,3236.659912,3306.8798829999996,3228.439941,3298.459961,3298.459961,3792220000.0,^GSPC
187,2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000.0,^GSPC
188,2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000.0,^GSPC
189,2020-09-30,3341.209961,3393.5600590000004,3340.469971,3363.0,3363.0,4722530000.0,^GSPC
190,2020-10-01,3385.8701170000004,3397.179932,3361.389893,3380.8000490000004,3380.8000490000004,4070530000.0,^GSPC
191,2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000.0,^GSPC
192,2020-10-05,3367.2700200000004,3409.570068,3367.2700200000004,3408.600098,3408.600098,3686920000.0,^GSPC
193,2020-10-06,3408.73999,3431.5600590000004,3354.540039,3360.969971,3360.969971,4443380000.0,^GSPC
194,2020-10-07,3384.5600590000004,3426.26001,3384.5600590000004,3419.4399409999996,3419.4399409999996,3807830000.0,^GSPC
195,2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000.0,^GSPC
196,2020-10-09,3459.669922,3482.3400880000004,3458.070068,3477.139893,3477.139893,3939060000.0,^GSPC
197,2020-10-12,3500.0200200000004,3549.850098,3499.610107,3534.219971,3534.219971,3428970000.0,^GSPC
198,2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000.0,^GSPC
199,2020-10-14,3515.469971,3527.9399409999996,3480.5500490000004,3488.669922,3488.669922,3840630000.0,^GSPC
200,2020-10-15,3453.719971,3489.080078,3440.889893,3483.3400880000004,3483.3400880000004,3717640000.0,^GSPC
201,2020-10-16,3493.5,3515.76001,3480.4499509999996,3483.8100590000004,3483.8100590000004,4675890000.0,^GSPC
202,2020-10-19,3493.6599119999996,3502.419922,3419.929932,3426.919922,3426.919922,4086200000.0,^GSPC
203,2020-10-20,3439.3798829999996,3476.929932,3435.649902,3443.1201170000004,3443.1201170000004,3901260000.0,^GSPC
204,2020-10-21,3439.9099119999996,3464.860107,3433.0600590000004,3435.5600590000004,3435.5600590000004,4097750000.0,^GSPC
205,2020-10-22,3438.5,3460.530029,3415.3400880000004,3453.48999,3453.48999,4163630000.0,^GSPC
206,2020-10-23,3464.899902,3466.459961,3440.4499509999996,3465.389893,3465.389893,3646570000.0,^GSPC
207,2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000.0,^GSPC
208,2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000.0,^GSPC
209,2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000.0,^GSPC
210,2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000.0,^GSPC
211,2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000.0,^GSPC
212,2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4310590000.0,^GSPC
213,2020-11-03,3336.25,3389.48999,3336.25,3369.1599119999996,3369.1599119999996,4220070000.0,^GSPC
214,2020-11-04,3406.459961,3486.25,3405.169922,3443.4399409999996,3443.4399409999996,4783040000.0,^GSPC
215,2020-11-05,3485.73999,3529.0500490000004,3485.73999,3510.4499509999996,3510.4499509999996,4841190000.0,^GSPC
216,2020-11-06,3508.3400880000004,3521.580078,3484.3400880000004,3509.4399409999996,3509.4399409999996,4833950000.0,^GSPC
217,2020-11-09,3583.040039,3645.98999,3547.4799799999996,3550.5,3550.5,8556610000.0,^GSPC
218,2020-11-10,3543.26001,3557.219971,3511.9099119999996,3545.530029,3545.530029,6024230000.0,^GSPC
219,2020-11-11,3563.219971,3581.1599119999996,3557.0,3572.6599119999996,3572.6599119999996,4609970000.0,^GSPC
220,2020-11-12,3562.669922,3569.0200200000004,3518.580078,3537.01001,3537.01001,4890120000.0,^GSPC
221,2020-11-13,3552.570068,3593.6599119999996,3552.570068,3585.149902,3585.149902,4709670000.0,^GSPC
222,2020-11-16,3600.1599119999996,3628.51001,3600.1599119999996,3626.9099119999996,3626.9099119999996,5281980000.0,^GSPC
223,2020-11-17,3610.3100590000004,3623.110107,3588.679932,3609.530029,3609.530029,4799570000.0,^GSPC
224,2020-11-18,3612.0900880000004,3619.0900880000004,3567.330078,3567.790039,3567.790039,5274450000.0,^GSPC
225,2020-11-19,3559.4099119999996,3585.219971,3543.8400880000004,3581.8701170000004,3581.8701170000004,4347200000.0,^GSPC
226,2020-11-20,3579.3100590000004,3581.2299799999996,3556.850098,3557.540039,3557.540039,4218970000.0,^GSPC
227,2020-11-23,3566.820068,3589.8100590000004,3552.7700200000004,3577.5900880000004,3577.5900880000004,5036290000.0,^GSPC
228,2020-11-24,3594.5200200000004,3642.3100590000004,3594.5200200000004,3635.4099119999996,3635.4099119999996,6267570000.0,^GSPC
229,2020-11-25,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4902560000.0,^GSPC
230,2020-11-27,3638.5500490000004,3644.3100590000004,3629.330078,3638.350098,3638.350098,2778450000.0,^GSPC
231,2020-11-30,3634.179932,3634.179932,3594.389893,3621.6298829999996,3621.6298829999996,6291400000.0,^GSPC
232,2020-12-01,3645.8701170000004,3678.4499509999996,3645.8701170000004,3662.4499509999996,3662.4499509999996,5403660000.0,^GSPC
233,2020-12-02,3653.780029,3670.959961,3644.8400880000004,3669.01001,3669.01001,5029620000.0,^GSPC
234,2020-12-03,3668.280029,3682.7299799999996,3657.169922,3666.719971,3666.719971,5091760000.0,^GSPC
235,2020-12-04,3670.9399409999996,3699.1999509999996,3670.9399409999996,3699.1201170000004,3699.1201170000004,5086370000.0,^GSPC
236,2020-12-07,3694.7299799999996,3697.4099119999996,3678.8798829999996,3691.959961,3691.959961,4788560000.0,^GSPC
237,2020-12-08,3683.0500490000004,3708.4499509999996,3678.830078,3702.25,3702.25,4549670000.0,^GSPC
238,2020-12-09,3705.9799799999996,3712.389893,3660.540039,3672.820068,3672.820068,5209940000.0,^GSPC
239,2020-12-10,3659.1298829999996,3678.48999,3645.179932,3668.100098,3668.100098,4618240000.0,^GSPC
240,2020-12-11,3656.080078,3665.9099119999996,3633.399902,3663.459961,3663.459961,4367150000.0,^GSPC
241,2020-12-14,3675.2700200000004,3697.610107,3645.8400880000004,3647.48999,3647.48999,4594920000.0,^GSPC
242,2020-12-15,3666.4099119999996,3695.290039,3659.6201170000004,3694.6201170000004,3694.6201170000004,4360280000.0,^GSPC
243,2020-12-16,3696.25,3711.2700200000004,3688.570068,3701.169922,3701.169922,4056950000.0,^GSPC
244,2020-12-17,3713.649902,3725.1201170000004,3710.8701170000004,3722.4799799999996,3722.4799799999996,4184930000.0,^GSPC
245,2020-12-18,3722.389893,3726.6999509999996,3685.8400880000004,3709.4099119999996,3709.4099119999996,7068340000.0,^GSPC
246,2020-12-21,3684.280029,3702.899902,3636.4799799999996,3694.919922,3694.919922,4732160000.0,^GSPC
247,2020-12-22,3698.080078,3698.26001,3676.1599119999996,3687.26001,3687.26001,4023940000.0,^GSPC
248,2020-12-23,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3772630000.0,^GSPC
249,2020-12-24,3694.030029,3703.820068,3689.320068,3703.0600590000004,3703.0600590000004,1885090000.0,^GSPC
250,2020-12-28,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3527460000.0,^GSPC
251,2020-12-29,3750.01001,3756.1201170000004,3723.3100590000004,3727.040039,3727.040039,3387030000.0,^GSPC
252,2020-12-30,3736.1899409999996,3744.6298829999996,3730.209961,3732.040039,3732.040039,3145200000.0,^GSPC
0,2019-12-31,41607.488281,41607.488281,41184.730469,41253.738281,41253.738281,5600.0,^BSESN
1,2020-01-01,,,,,,,^BSESN
